frame,sign,kx,ky,sbxframe
15795,-1,-10,3,4201
15810,1,7,-7,4205
15825,1,-4,-8,4209
15840,1,3,-9,4213
15855,-1,11,4,4217
15870,1,-9,-12,4220
15885,1,0,-4,4224
15900,1,8,10,4228
15915,1,-9,-9,4232
15930,-1,4,-6,4236
15945,1,3,2,4240
15960,1,5,-12,4244
15975,-1,0,-12,4247
15990,-1,6,11,4251
16005,1,1,4,4255
16020,1,-10,4,4259
16035,1,3,12,4263
16050,1,-4,-9,4267
16065,-1,7,0,4271
16080,-1,-1,-7,4275
16095,1,4,11,4278
16110,-1,-8,-2,4282
16125,-1,0,-9,4286
16140,-1,-7,10,4290
16155,-1,-5,11,4294
16170,-1,6,2,4298
16185,1,5,0,4302
16200,1,-10,-6,4306
16215,-1,-3,-9,4309
16230,1,10,-4,4313
16245,1,-2,4,4317
16260,-1,-2,-10,4321
16275,1,0,-7,4325
16290,-1,-2,2,4329
16305,-1,-4,-8,4333
16320,-1,8,8,4336
16335,1,-3,0,4340
16350,-1,-8,1,4344
16365,-1,-6,-5,4348
16380,1,2,-1,4352
16395,1,-5,-5,4356
16410,-1,-8,5,4360
16425,-1,9,9,4364
16440,-1,5,-8,4367
16455,1,8,4,4371
16470,-1,-12,4,4375
16485,-1,10,2,4379
16500,1,-3,3,4383
16515,-1,4,7,4387
16530,-1,-11,-9,4391
16545,-1,1,-12,4394
16560,-1,8,5,4398
16575,1,5,-11,4402
16590,-1,10,-9,4406
16605,-1,-5,-7,4410
16620,-1,-11,-9,4414
16635,1,-11,0,4418
16650,1,6,7,4422
16665,1,0,5,4425
16680,-1,-11,-1,4429
16695,1,12,-6,4433
16710,1,-5,-4,4437
16725,1,-8,3,4441
16740,1,-6,3,4445
16755,-1,-4,9,4449
16770,1,-7,-10,4452
16785,-1,-6,10,4456
16800,1,5,1,4460
16815,-1,7,11,4464
16830,1,-8,11,4468
16845,1,-7,-11,4472
16860,1,1,2,4476
16875,1,-2,4,4480
16890,-1,-9,4,4483
16905,-1,-12,8,4487
16920,1,2,-4,4491
16935,-1,4,-1,4495
16950,1,7,-12,4499
16965,-1,0,-8,4503
16980,1,-4,-2,4507
16995,-1,-10,5,4510
17010,-1,-10,-5,4514
17025,1,-7,6,4518
17040,-1,-9,-7,4522
17055,-1,-8,9,4526
17070,1,-5,-2,4530
17085,1,-8,-6,4534
17100,1,-12,-5,4538
17115,-1,-8,8,4541
17130,-1,9,-12,4545
17145,1,12,0,4549
17160,-1,4,-8,4553
17175,-1,6,7,4557
17190,1,11,-8,4561
17205,1,4,7,4565
17220,-1,9,5,4569
17235,-1,10,-3,4572
17250,-1,-3,9,4576
17265,1,-3,6,4580
17280,1,-11,11,4584
17295,1,10,-4,4588
17310,-1,10,-9,4592
17325,-1,9,-10,4596
17340,-1,-10,4,4599
17355,-1,-6,11,4603
17370,1,4,-8,4607
17385,-1,9,1,4611
17400,1,-12,-9,4615
17415,-1,6,-4,4619
17430,1,5,6,4623
17445,1,-7,-12,4627
17460,-1,-6,-3,4630
17475,-1,0,5,4634
17490,1,-8,-4,4638
17505,-1,-8,3,4642
17520,-1,4,-2,4646
17535,1,-11,8,4650
17550,-1,-9,10,4654
17565,1,-8,9,4657
17580,1,3,-1,4661
17595,1,9,-2,4665
17610,1,-1,-7,4669
17625,1,-8,-12,4673
17640,-1,2,-2,4677
17655,-1,-1,-7,4681
17670,1,6,11,4685
17685,-1,-5,-10,4688
17700,-1,2,5,4692
17715,1,1,9,4696
17730,-1,8,-12,4700
17745,-1,4,-10,4704
17760,1,11,5,4708
17775,-1,3,5,4712
17790,1,11,11,4715
17805,-1,2,1,4719
17820,1,-10,7,4723
17835,1,-9,4,4727
17850,1,9,-12,4731
17865,1,-8,8,4735
17880,1,3,1,4739
17895,-1,10,-7,4743
17910,-1,5,-1,4746
17925,-1,5,-8,4750
17940,-1,12,7,4754
17955,1,10,11,4758
17970,-1,-12,-6,4762
17985,-1,-3,1,4766
18000,-1,11,-8,4770
18015,1,-11,-4,4773
18030,1,-9,7,4777
18045,1,1,2,4781
18060,-1,8,7,4785
18075,1,4,-6,4789
18090,1,-6,12,4793
18105,1,-7,8,4797
18120,1,-5,-10,4801
18135,-1,8,6,4804
18150,-1,-1,1,4808
18165,1,5,-8,4812
18180,-1,2,3,4816
18195,-1,1,2,4820
18210,1,-4,-3,4824
18225,1,-10,10,4828
18240,1,-4,4,4832
18255,1,12,-11,4835
18270,1,-3,10,4839
18285,-1,-2,-3,4843
18300,-1,2,1,4847
18315,1,3,9,4851
18330,1,9,1,4855
18345,1,4,5,4859
18360,1,7,-1,4862
18375,1,-9,-5,4866
18390,-1,7,8,4870
18405,-1,0,3,4874
18420,-1,12,8,4878
18435,1,5,10,4882
18450,-1,5,7,4886
18465,-1,-4,1,4890
18480,1,6,5,4893
18495,-1,-2,11,4897
18510,-1,-10,-5,4901
18525,-1,-2,0,4905
18540,1,-6,-9,4909
18555,-1,-10,5,4913
18570,1,-3,1,4917
18585,1,-12,8,4920
18600,1,-5,4,4924
18615,-1,-8,-1,4928
18630,1,-10,-11,4932
18645,-1,7,11,4936
18660,1,3,6,4940
18675,-1,-11,-5,4944
18690,-1,9,8,4948
18705,1,-6,0,4951
18720,-1,6,-1,4955
18735,1,5,-1,4959
18750,1,0,-9,4963
18765,1,0,-7,4967
18780,-1,8,-12,4971
18795,1,10,-11,4975
18810,-1,11,-9,4978
18825,-1,0,10,4982
18840,1,0,-3,4986
18855,1,9,-4,4990
18870,1,3,12,4994
18885,-1,-10,4,4998
18900,-1,-1,8,5002
18915,-1,-2,-5,5006
18930,1,5,-1,5009
18945,-1,11,9,5013
18960,1,3,-6,5017
18975,-1,-11,-5,5021
18990,1,2,12,5025
19005,1,11,-9,5029
19020,1,8,-3,5033
19035,-1,12,2,5036
19050,-1,11,4,5040
19065,1,12,-7,5044
19080,1,-10,9,5048
19095,-1,-6,-8,5052
19110,-1,-9,9,5056
19125,-1,2,4,5060
19140,-1,2,-7,5064
19155,-1,-8,12,5067
19170,1,3,6,5071
19185,1,-7,-7,5075
19200,-1,11,8,5079
19215,-1,5,6,5083
19230,-1,-12,10,5087
19245,1,8,-9,5091
19260,-1,3,6,5095
19275,-1,8,-3,5098
19290,-1,-7,-12,5102
19305,-1,4,-1,5106
19320,1,-6,6,5110
19335,-1,-12,-3,5114
19350,1,-7,-2,5118
19365,1,-8,6,5122
19380,-1,10,-10,5125
19395,1,-5,7,5129
19410,-1,-8,8,5133
19425,1,1,1,5137
19440,1,3,-6,5141
19455,1,-9,-10,5145
19470,-1,10,-3,5149
19485,-1,-12,12,5153
19500,1,8,5,5156
19515,1,1,-2,5160
19530,-1,0,-11,5164
19545,-1,1,7,5168
19560,-1,-11,7,5172
19575,1,0,11,5176
19590,1,4,-2,5180
19605,1,-11,-1,5183
19620,-1,-4,-11,5187
19635,1,-1,-12,5191
19650,-1,3,8,5195
19665,1,5,7,5199
19680,-1,8,1,5203
19695,1,12,10,5207
19710,-1,-3,0,5211
19725,1,-1,-4,5214
19740,1,-9,4,5218
19755,-1,-4,-1,5222
19770,1,-10,-2,5226
19785,1,-9,2,5230
19800,1,9,6,5234
19815,-1,-2,6,5238
19830,-1,3,-7,5241
19845,1,-10,2,5245
19860,-1,-5,9,5249
19875,1,-9,-2,5253
19890,1,4,-9,5257
19905,1,12,-9,5261
19920,-1,-6,5,5265
19935,1,-10,-7,5269
19950,1,-8,-11,5272
19965,-1,-2,-12,5276
19980,1,5,-1,5280
19995,-1,6,1,5284
20010,1,-1,-2,5288
20025,-1,10,2,5292
20040,-1,8,-10,5296
20055,-1,1,-1,5299
20070,-1,-3,1,5303
20085,1,6,6,5307
20100,1,-9,-11,5311
20115,1,0,9,5315
20130,1,-7,5,5319
20145,1,7,-5,5323
20160,-1,0,-11,5327
20175,-1,-3,-10,5330
20190,1,2,9,5334
20205,1,10,2,5338
20220,1,2,-3,5342
20235,-1,7,-7,5346
20250,-1,9,-6,5350
20265,-1,2,-10,5354
20280,1,-10,9,5358
20295,-1,-10,12,5361
20310,1,12,0,5365
20325,1,-2,-6,5369
20340,1,-12,-6,5373
20355,-1,-12,3,5377
20370,1,-8,12,5381
20385,-1,9,12,5385
20400,1,-9,-12,5388
20415,1,-5,-9,5392
20430,1,1,3,5396
20445,1,2,0,5400
20460,-1,-4,-3,5404
20475,-1,11,2,5408
20490,-1,4,-2,5412
20505,-1,3,11,5416
20520,1,-2,4,5419
20535,1,12,0,5423
20550,1,8,-6,5427
20565,-1,-3,-5,5431
20580,1,-12,-1,5435
20595,1,10,-3,5439
20610,1,11,-1,5443
20625,-1,5,-12,5446
20640,-1,-10,6,5450
20655,-1,9,-4,5454
20670,1,-6,-5,5458
20685,1,8,4,5462
20700,-1,-1,-4,5466
20715,-1,8,-4,5470
20730,1,-10,-7,5474
20745,-1,7,-1,5477
20760,-1,1,1,5481
20775,1,8,-12,5485
20790,-1,6,4,5489
20805,-1,3,-10,5493
20820,1,-1,-7,5497
20835,1,12,-4,5501
20850,-1,2,6,5504
20865,1,4,-11,5508
20880,-1,1,-1,5512
20895,1,4,-12,5516
20910,-1,-10,-7,5520
20925,-1,3,-1,5524
20940,-1,6,9,5528
20955,-1,11,8,5532
20970,-1,2,10,5535
20985,1,9,3,5539
21000,-1,-1,-3,5543
21015,-1,-2,1,5547
21030,1,-8,3,5551
21045,1,-4,-12,5555
21060,1,-8,-11,5559
21075,1,-3,-3,5562
21090,1,-11,2,5566
21105,-1,-9,4,5570
21120,1,-6,9,5574
21135,-1,3,6,5578
21150,-1,-11,-6,5582
21165,1,8,5,5586
21180,-1,-8,-7,5590
21195,1,2,8,5593
21210,1,-3,-5,5597
21225,-1,8,2,5601
21240,-1,-5,8,5605
21255,-1,-7,-12,5609
21270,1,-12,-7,5613
21285,1,-11,-11,5617
21300,1,-6,-12,5621
21315,1,5,-7,5624
21330,-1,-1,5,5628
21345,1,-6,-9,5632
21360,1,7,-1,5636
21375,1,-12,10,5640
21390,1,-2,-10,5644
21405,-1,2,9,5648
21420,1,-2,11,5651
21435,1,1,9,5655
21450,1,-5,-2,5659
21465,1,-6,0,5663
21480,1,0,-6,5667
21495,1,-12,5,5671
21510,1,-6,4,5675
21525,1,-9,11,5679
21540,1,-8,-5,5682
21555,-1,-8,6,5686
21570,1,8,6,5690
21585,1,6,0,5694
21600,-1,12,8,5698
21615,-1,7,4,5702
21630,-1,-6,10,5706
21645,-1,8,-4,5709
21660,-1,6,-6,5713
21675,-1,-12,-8,5717
21690,-1,2,2,5721
21705,1,-9,6,5725
21720,1,6,-11,5729
21735,1,2,4,5733
21750,1,-7,12,5737
21765,1,6,-8,5740
21780,1,-9,1,5744
21795,1,-8,-7,5748
21810,-1,-2,-5,5752
21825,1,-8,-2,5756
21840,1,1,-9,5760
21855,-1,-10,3,5764
21870,1,0,-1,5767
21885,-1,11,1,5771
21900,1,-7,-7,5775
21915,1,-12,-10,5779
21930,1,-7,2,5783
21945,-1,9,-1,5787
21960,-1,0,9,5791
21975,-1,-10,-3,5795
21990,-1,-3,-7,5798
22005,1,-4,7,5802
22020,1,-9,-12,5806
22035,1,3,12,5810
22050,-1,-4,2,5814
22065,-1,-9,-3,5818
22080,1,-5,6,5822
22095,-1,7,-4,5825
22110,1,-12,9,5829
22125,-1,-2,3,5833
22140,1,6,4,5837
22155,1,-4,5,5841
22170,1,5,9,5845
22185,1,8,5,5849
22200,1,-11,0,5853
22215,1,-6,-12,5856
22230,-1,5,3,5860
22245,1,6,1,5864
22260,-1,0,-3,5868
22275,-1,-3,-1,5872
22290,-1,0,5,5876
22305,1,-8,2,5880
22320,-1,5,-9,5884
22335,1,-3,-11,5887
22350,-1,-2,3,5891
22365,1,-5,-2,5895
22380,1,6,1,5899
22395,1,6,4,5903
22410,1,1,-9,5907
22425,-1,-12,6,5911
22440,1,-12,10,5914
22455,1,-8,-3,5918
22470,-1,-8,-4,5922
22485,1,-9,-4,5926
22500,1,10,3,5930
22515,-1,12,-3,5934
22530,1,10,4,5938
22545,1,-12,8,5942
22560,-1,-1,12,5945
22575,1,-4,-10,5949
22590,-1,-3,10,5953
22605,-1,2,-8,5957
22620,1,9,-4,5961
22635,1,-2,-9,5965
22650,-1,-11,-9,5969
22665,-1,-7,3,5972
22680,-1,11,-5,5976
22695,-1,-6,-9,5980
22710,1,11,-1,5984
22725,1,-6,-10,5988
22740,1,2,-8,5992
22755,-1,-12,12,5996
22770,1,-5,3,6000
22785,-1,9,-6,6003
22800,1,3,-10,6007
22815,1,7,-3,6011
22830,-1,5,-5,6015
22845,-1,7,4,6019
22860,1,-9,1,6023
22875,-1,-8,-12,6027
22890,-1,-1,1,6030
22905,1,-4,-7,6034
22920,-1,9,-9,6038
22935,1,-8,-9,6042
22950,1,-5,-2,6046
22965,-1,-8,5,6050
22980,-1,6,0,6054
22995,-1,0,-1,6058
23010,1,-8,-2,6061
23025,1,7,3,6065
23040,1,7,8,6069
23055,1,-3,1,6073
23070,-1,-7,1,6077
23085,-1,8,7,6081
23100,-1,-6,-4,6085
23115,1,2,-11,6088
23130,1,-6,12,6092
23145,1,3,-6,6096
23160,-1,-6,8,6100
23175,1,11,4,6104
23190,1,-4,10,6108
23205,-1,-7,-2,6112
23220,-1,-2,7,6116
23235,1,-11,-5,6119
23250,1,-9,-1,6123
23265,1,-7,-9,6127
23280,1,2,-4,6131
23295,-1,8,1,6135
23310,1,4,-4,6139
23325,-1,6,-3,6143
23340,1,9,-12,6146
23355,1,-6,-7,6150
23370,-1,-5,-3,6154
23385,1,-7,2,6158
23400,1,6,3,6162
23415,1,-6,5,6166
23430,1,-11,1,6170
23445,1,-1,9,6174
23460,1,2,-1,6177
23475,1,11,-9,6181
23490,-1,12,-9,6185
23505,1,-3,-7,6189
23520,1,11,-5,6193
23535,1,-4,12,6197
23550,1,-12,3,6201
23565,-1,-5,-9,6205
23580,-1,9,8,6208
23595,-1,-9,10,6212
23610,-1,-6,-7,6216
23625,-1,-3,-4,6220
23640,-1,1,10,6224
23655,-1,3,5,6228
23670,1,-12,9,6232
23685,-1,5,5,6235
23700,1,-6,-12,6239
23715,-1,-3,0,6243
23730,-1,-12,11,6247
23745,1,2,-8,6251
23760,1,3,11,6255
23775,1,8,-9,6259
23790,1,-8,-6,6263
23805,-1,-5,11,6266
23820,1,-7,-8,6270
23835,1,-9,3,6274
23850,-1,12,-2,6278
23865,-1,10,-9,6282
23880,1,-1,-9,6286
23895,1,-1,-9,6290
23910,-1,-6,-10,6293
23925,-1,-5,10,6297
23940,1,0,3,6301
23955,1,11,11,6305
23970,-1,1,-8,6309
23985,1,4,8,6313
24000,-1,-12,-4,6317
24015,1,-6,9,6321
24030,-1,-6,-10,6324
24045,1,1,0,6328
24060,1,-10,2,6332
24075,1,1,-12,6336
24090,-1,-1,7,6340
24105,-1,8,2,6344
24120,-1,5,-9,6348
24135,-1,-2,0,6351
24150,1,11,9,6355
24165,-1,9,-10,6359
24180,1,9,-3,6363
24195,1,0,-10,6367
24210,1,0,6,6371
24225,1,-5,3,6375
24240,-1,11,-5,6379
24255,-1,-11,8,6382
24270,1,-7,2,6386
24285,1,9,5,6390
24300,-1,-4,0,6394
24315,1,-5,-6,6398
24330,-1,10,-7,6402
24345,-1,9,7,6406
24360,1,12,12,6409
24375,-1,-10,-2,6413
24390,1,0,-6,6417
24405,1,-12,0,6421
24420,-1,5,-2,6425
24435,-1,8,-5,6429
24450,1,-3,8,6433
24465,-1,8,-11,6437
24480,1,-11,7,6440
24495,1,0,4,6444
24510,-1,12,0,6448
24525,1,-12,12,6452
24540,-1,6,-9,6456
24555,1,12,2,6460
24570,1,4,-2,6464
24585,-1,11,-10,6468
24600,1,-5,-10,6471
24615,1,-12,-8,6475
24630,1,10,-4,6479
24645,-1,2,-2,6483
24660,-1,-4,-5,6487
24675,1,11,10,6491
24690,1,-4,3,6495
24705,-1,3,-10,6498
24720,1,-5,-12,6502
24735,-1,4,12,6506
24750,1,0,11,6510
24765,1,-9,12,6514
24780,1,11,8,6518
24795,-1,12,10,6522
24810,-1,4,5,6526
24825,1,11,-5,6529
24840,-1,-12,5,6533
24855,1,-8,-6,6537
24870,-1,9,6,6541
24885,-1,2,-6,6545
24900,1,10,3,6549
24915,-1,6,3,6553
24930,-1,-6,3,6556
24945,-1,-5,0,6560
24960,-1,-6,7,6564
24975,1,-3,3,6568
24990,-1,6,3,6572
25005,1,1,11,6576
25020,1,0,2,6580
25035,1,10,-4,6584
25050,-1,-6,-1,6587
25065,-1,5,-12,6591
25080,-1,-5,8,6595
25095,-1,-2,7,6599
25110,-1,-5,-4,6603
25125,1,4,6,6607
25140,1,0,7,6611
25155,1,-7,-12,6614
25170,1,-5,6,6618
25185,-1,9,-2,6622
25200,-1,12,-4,6626
25215,1,8,8,6630
25230,1,-5,7,6634
25245,-1,-8,8,6638
25260,1,-10,10,6642
25275,-1,-12,3,6645
25290,1,3,9,6649
25305,1,-3,11,6653
25320,1,1,8,6657
25335,-1,-6,-2,6661
25350,-1,-5,4,6665
25365,1,-10,-7,6669
25380,-1,11,9,6672
25395,-1,11,0,6676
25410,-1,12,2,6680
25425,-1,-11,6,6684
25440,-1,7,-8,6688
25455,-1,-11,10,6692
25470,1,5,-11,6696
25485,-1,-4,-6,6700
25500,-1,-8,7,6703
25515,1,7,-9,6707
25530,1,-6,-7,6711
25545,1,12,4,6715
25560,1,-2,10,6719
25575,-1,-12,9,6723
25590,1,-3,4,6727
25605,1,9,8,6731
25620,1,-6,8,6734
25635,1,-11,-6,6738
25650,-1,-5,0,6742
25665,-1,-6,10,6746
25680,1,-12,1,6750
25695,-1,-2,-11,6754
25710,1,-4,11,6758
25725,1,6,-10,6761
25740,1,-7,12,6765
25755,1,-7,9,6769
25770,1,-5,-11,6773
25785,1,11,1,6777
25800,1,10,10,6781
25815,-1,0,1,6785
25830,-1,-12,-3,6789
25845,-1,-7,-11,6792
25860,-1,-3,-10,6796
25875,1,-8,9,6800
25890,-1,4,-2,6804
25905,1,-10,-8,6808
25920,-1,12,-11,6812
25935,1,0,4,6816
25950,-1,-2,8,6819
25965,1,7,-9,6823
25980,1,9,-5,6827
25995,1,7,-5,6831
26010,-1,-6,6,6835
26025,1,1,-7,6839
26040,1,3,-9,6843
26055,1,-2,6,6847
26070,-1,-3,-7,6850
26085,-1,-7,-10,6854
26100,1,-4,4,6858
26115,-1,-9,3,6862
26130,1,-8,-6,6866
26145,-1,-2,4,6870
26160,-1,12,-1,6874
26175,1,-11,6,6877
26190,-1,2,10,6881
26205,-1,-3,7,6885
26220,1,11,-10,6889
26235,1,-1,-3,6893
26250,-1,12,7,6897
26265,-1,-12,1,6901
26280,-1,3,5,6905
26295,1,-7,0,6908
26310,-1,9,6,6912
26325,-1,0,4,6916
26340,-1,2,3,6920
26355,1,4,12,6924
26370,1,8,7,6928
26385,1,-4,5,6932
26400,-1,5,4,6935
26415,-1,8,-1,6939
26430,-1,-1,11,6943
26445,1,-4,-2,6947
26460,1,6,8,6951
26475,-1,10,12,6955
26490,1,5,10,6959
26505,-1,-6,-1,6963
26520,1,-1,3,6966
26535,1,-1,-11,6970
26550,-1,-9,8,6974
26565,-1,2,0,6978
26580,1,7,-2,6982
26595,-1,3,-7,6986
26610,-1,4,9,6990
26625,-1,-6,10,6994
26640,1,4,1,6997
26655,1,6,5,7001
26670,1,-7,5,7005
26685,-1,3,-6,7009
26700,-1,12,-3,7013
26715,1,-7,-2,7017
26730,1,12,-3,7021
26745,1,2,6,7024
26760,1,-6,12,7028
26775,1,-4,-9,7032
26790,1,1,-12,7036
26805,1,2,2,7040
26820,-1,-10,9,7044
26835,-1,7,5,7048
26850,1,11,8,7052
26865,-1,10,2,7055
26880,-1,-1,12,7059
26895,-1,2,8,7063
26910,1,9,10,7067
26925,-1,6,-9,7071
26940,-1,8,-8,7075
26955,-1,8,-10,7079
26970,-1,7,-7,7082
26985,1,-1,-7,7086
27000,-1,3,-2,7090
27015,-1,-6,-11,7094
27030,1,7,0,7098
27045,1,-11,-8,7102
27060,1,-11,-11,7106
27075,1,7,-11,7110
27090,1,2,-11,7113
27105,-1,1,-7,7117
27120,-1,4,-10,7121
27135,1,-1,-4,7125
27150,1,7,8,7129
27165,-1,-4,5,7133
27180,1,-5,-12,7137
27195,-1,-4,10,7140
27210,-1,5,-9,7144
27225,-1,-9,-11,7148
27240,1,-3,-11,7152
27255,1,4,-6,7156
27270,1,9,-2,7160
27285,1,-5,-8,7164
27300,1,11,7,7168
27315,1,3,-6,7171
27330,1,8,-3,7175
27345,1,2,5,7179
27360,1,9,-11,7183
27375,-1,-4,7,7187
27390,1,-6,-4,7191
27405,1,-7,-2,7195
27420,-1,-6,-9,7198
27435,-1,-7,1,7202
27450,1,1,4,7206
27465,-1,2,-8,7210
27480,-1,-9,4,7214
27495,-1,-4,-1,7218
27510,-1,-1,8,7222
27525,-1,11,6,7226
27540,-1,-12,8,7229
27555,1,-2,-3,7233
27570,1,9,-1,7237
27585,1,-10,8,7241
27600,1,8,-4,7245
27615,1,10,8,7249
27630,-1,-10,1,7253
27645,1,11,8,7257
27660,1,-11,-10,7260
27675,-1,11,8,7264
27690,1,-6,-2,7268
27705,1,1,12,7272
27720,-1,7,-5,7276
27735,1,-12,1,7280
27750,-1,10,-8,7284
27765,1,4,-3,7287
27780,1,-1,-10,7291
27795,-1,-6,-1,7295
27810,-1,-6,3,7299
27825,1,8,12,7303
27840,-1,-4,12,7307
27855,-1,3,10,7311
27870,-1,-9,-1,7315
27885,1,0,10,7318
27900,-1,8,-1,7322
27915,1,7,8,7326
27930,1,-8,-4,7330
27945,-1,-12,8,7334
27960,-1,7,-4,7338
27975,-1,7,1,7342
27990,1,4,9,7345
28005,-1,-3,0,7349
28020,-1,-8,-2,7353
28035,1,-1,-11,7357
28050,-1,-1,5,7361
28065,-1,1,1,7365
28080,1,-4,-8,7369
28095,-1,12,0,7373
28110,1,1,-7,7376
28125,1,1,-2,7380
28140,-1,1,-5,7384
28155,1,-4,0,7388
28170,1,-5,-6,7392
28185,1,-10,5,7396
28200,-1,-6,-10,7400
28215,-1,-12,0,7403
28230,1,-10,0,7407
28245,1,6,8,7411
28260,-1,-1,-10,7415
28275,1,0,5,7419
28290,-1,9,1,7423
28305,1,7,2,7427
28320,1,-1,-9,7431
28335,-1,0,-11,7434
28350,1,1,3,7438
28365,-1,0,-4,7442
28380,-1,1,4,7446
28395,-1,11,6,7450
28410,-1,7,-7,7454
28425,1,-8,-10,7458
28440,-1,-2,-1,7461
28455,-1,-1,-8,7465
28470,1,-9,-1,7469
28485,1,0,-9,7473
28500,1,12,-5,7477
28515,-1,0,-4,7481
28530,1,-10,10,7485
28545,-1,4,9,7489
28560,-1,-8,-5,7492
28575,-1,-9,-4,7496
28590,1,-5,-6,7500
28605,-1,-2,-5,7504
28620,1,-1,-1,7508
28635,1,2,-3,7512
28650,1,8,-3,7516
28665,-1,-9,-2,7520
28680,1,-10,9,7523
28695,-1,7,7,7527
28710,1,-6,6,7531
28725,1,-1,-2,7535
28740,1,-10,-3,7539
28755,1,11,6,7543
28770,1,8,-4,7547
28785,-1,-10,-12,7550
28800,-1,9,11,7554
28815,-1,12,9,7558
28830,-1,11,6,7562
28845,1,9,10,7566
28860,1,9,1,7570
28875,-1,-12,7,7574
28890,-1,5,-2,7578
28905,1,3,-1,7581
28920,-1,-6,5,7585
28935,1,-11,-12,7589
28950,1,4,11,7593
28965,-1,5,0,7597
28980,-1,1,0,7601
28995,1,-7,1,7605
29010,-1,8,-2,7608
29025,1,-9,-11,7612
29040,1,2,-1,7616
29055,-1,10,8,7620
29070,1,0,4,7624
29085,-1,-5,-6,7628
29100,-1,12,8,7632
29115,1,9,-8,7636
29130,-1,8,3,7639
29145,1,11,-11,7643
29160,1,-8,3,7647
29175,1,-3,3,7651
29190,-1,3,-3,7655
29205,-1,-4,8,7659
29220,1,5,11,7663
29235,1,11,6,7666
29250,1,-11,-4,7670
29265,1,0,7,7674
29280,1,11,-9,7678
29295,-1,-9,3,7682
29310,-1,0,11,7686
29325,-1,-10,-3,7690
29340,1,-11,12,7694
29355,-1,-9,8,7697
29370,1,3,-6,7701
29385,1,3,12,7705
29400,-1,-11,7,7709
29415,1,9,3,7713
29430,1,2,10,7717
29445,1,3,7,7721
29460,-1,-10,-10,7724
29475,1,12,-1,7728
29490,-1,2,-10,7732
29505,1,-6,-9,7736
29520,1,-5,2,7740
29535,-1,-10,-5,7744
29550,-1,7,4,7748
29565,-1,1,-7,7752
29580,1,9,-1,7755
29595,-1,11,-7,7759
29610,-1,-3,-10,7763
29625,1,-1,-10,7767
29640,-1,12,2,7771
29655,-1,-10,-11,7775
29670,1,4,9,7779
29685,-1,11,6,7783
29700,1,-4,-3,7786
29715,-1,-7,-4,7790
29730,1,-7,-1,7794
29745,-1,-3,3,7798
29760,-1,10,4,7802
29775,1,2,-8,7806
29790,1,6,12,7810
29805,1,7,-4,7813
29820,1,3,3,7817
29835,1,5,8,7821
29850,1,-2,10,7825
29865,-1,7,-9,7829
29880,1,-2,-9,7833
29895,-1,0,3,7837
29910,-1,-1,3,7841
29925,1,-12,11,7844
29940,-1,-8,11,7848
29955,1,-7,-5,7852
29970,1,7,-2,7856
29985,1,8,0,7860
30000,-1,11,9,7864
30015,-1,-12,5,7868
30030,-1,2,6,7871
30045,1,6,-2,7875
30060,-1,5,10,7879
30075,1,-3,1,7883
30090,1,8,11,7887
30105,1,11,-9,7891
30120,1,-7,-6,7895
30135,-1,1,1,7899
30150,1,-12,0,7902
30165,1,-2,-3,7906
30180,1,3,-2,7910
30195,1,1,-10,7914
30210,1,-9,11,7918
30225,1,10,5,7922
30240,1,2,3,7926
30255,-1,-9,-5,7929
30270,1,-2,5,7933
30285,1,-6,-12,7937
30300,-1,-4,9,7941
30315,1,-4,-6,7945
30330,-1,3,1,7949
30345,1,8,-6,7953
30360,1,-11,-7,7957
30375,-1,10,11,7960
30390,1,-3,9,7964
30405,1,-10,-9,7968
30420,1,-6,9,7972
30435,-1,11,4,7976
30450,1,-7,-4,7980
30465,-1,7,-10,7984
30480,-1,2,-2,7987
30495,-1,5,6,7991
30510,1,4,1,7995
30525,1,8,4,7999
30540,1,-7,-3,8003
30555,-1,3,-2,8007
30570,1,3,12,8011
30585,1,5,-8,8015
30600,1,-4,-2,8018
30615,1,-1,8,8022
30630,-1,-1,2,8026
30645,1,9,-10,8030
30660,1,-6,0,8034
30675,1,-1,9,8038
30690,1,-9,-7,8042
30705,1,-5,-9,8046
30720,-1,4,-8,8049
30735,-1,2,3,8053
30750,1,1,-2,8057
30765,1,-9,-5,8061
30780,1,-1,5,8065
30795,1,6,10,8069
30810,1,-8,11,8073
30825,-1,6,1,8076
30840,1,7,-3,8080
30855,-1,-3,-9,8084
30870,1,-12,8,8088
30885,1,-5,10,8092
30900,1,-4,-1,8096
30915,-1,-6,11,8100
30930,1,3,-7,8104
30945,1,2,11,8107
30960,-1,-12,-1,8111
30975,1,11,-1,8115
30990,-1,6,4,8119
31005,-1,5,-10,8123
31020,-1,-4,-6,8127
31035,1,9,12,8131
31050,-1,5,2,8134
31065,-1,4,6,8138
31080,1,-5,10,8142
31095,-1,-4,-1,8146
31110,-1,-5,-1,8150
31125,-1,2,1,8154
31140,1,-3,8,8158
31155,-1,1,-8,8162
31170,-1,0,4,8165
31185,1,5,6,8169
31200,-1,8,7,8173
31215,1,5,-2,8177
31230,1,-5,3,8181
31245,-1,9,-1,8185
31260,1,-9,8,8189
31275,-1,-11,-1,8192
31290,-1,10,-10,8196
31305,1,-11,-2,8200
31320,-1,8,11,8204
31335,-1,-5,1,8208
31350,-1,-12,4,8212
31365,1,-5,-12,8216
31380,1,11,-7,8220
31395,-1,6,1,8223
