frame,sign,kx,ky,sbxframe
15885,-1,11,6,4224
15900,-1,8,8,4228
15915,-1,-10,10,4232
15930,-1,-6,7,4236
15945,1,-11,-4,4240
15960,1,2,-6,4244
15975,1,4,4,4248
15990,-1,-5,-1,4252
16005,-1,-9,-12,4255
16020,-1,3,-9,4259
16035,1,-6,-12,4263
16050,-1,-2,12,4267
16065,1,-1,2,4271
16080,1,8,2,4275
16095,-1,0,12,4279
16110,1,1,0,4282
16125,1,-1,-2,4286
16140,1,12,2,4290
16155,-1,-12,12,4294
16170,1,-9,2,4298
16185,1,2,4,4302
16200,1,12,0,4306
16215,1,-4,11,4310
16230,-1,-4,12,4313
16245,-1,0,-3,4317
16260,-1,5,8,4321
16275,-1,0,11,4325
16290,-1,-12,11,4329
16305,1,3,-2,4333
16320,1,3,12,4337
16335,1,3,4,4340
16350,-1,2,-11,4344
16365,-1,-12,10,4348
16380,-1,-4,-12,4352
16395,-1,11,7,4356
16410,-1,-2,-6,4360
16425,-1,-6,1,4364
16440,1,-4,-11,4368
16455,1,-4,6,4371
16470,1,-7,-4,4375
16485,-1,12,4,4379
16500,1,7,-4,4383
16515,-1,3,5,4387
16530,-1,-11,6,4391
16545,-1,-10,7,4395
16560,1,-9,3,4398
16575,1,-8,-2,4402
16590,-1,11,9,4406
16605,1,-10,-8,4410
16620,-1,-11,8,4414
16635,1,-6,-3,4418
16650,1,-7,11,4422
16665,1,-7,-7,4426
16680,-1,-11,7,4429
16695,1,0,8,4433
16710,1,-6,7,4437
16725,1,-9,4,4441
16740,1,-11,-3,4445
16755,1,8,-9,4449
16770,1,-2,-6,4453
16785,-1,-3,11,4457
16800,-1,-1,5,4460
16815,-1,-3,-7,4464
16830,1,-12,3,4468
16845,-1,-2,-11,4472
16860,1,0,-8,4476
16875,-1,10,-8,4480
16890,-1,6,-7,4484
16905,-1,1,2,4487
16920,-1,-11,2,4491
16935,1,1,6,4495
16950,1,11,-3,4499
16965,-1,3,-12,4503
16980,-1,12,6,4507
16995,-1,-6,1,4511
17010,-1,12,-6,4515
17025,-1,7,-12,4518
17040,1,3,8,4522
17055,1,-9,0,4526
17070,-1,-6,0,4530
17085,1,-5,5,4534
17100,-1,-8,9,4538
17115,1,-4,12,4542
17130,1,11,-8,4545
17145,-1,1,9,4549
17160,1,8,-10,4553
17175,-1,-8,3,4557
17190,1,12,-3,4561
17205,-1,-9,3,4565
17220,-1,9,-12,4569
17235,-1,1,-12,4573
17250,-1,-1,9,4576
17265,-1,-9,-3,4580
17280,-1,-6,-12,4584
17295,-1,-11,-7,4588
17310,-1,-8,0,4592
17325,-1,3,-9,4596
17340,1,-4,4,4600
17355,1,3,7,4603
17370,-1,-11,-7,4607
17385,1,9,12,4611
17400,-1,-2,-4,4615
17415,-1,-12,-12,4619
17430,-1,-9,-7,4623
17445,1,0,-2,4627
17460,1,-6,5,4631
17475,1,2,-11,4634
17490,1,0,2,4638
17505,-1,-1,-8,4642
17520,-1,11,1,4646
17535,1,6,-3,4650
17550,1,1,3,4654
17565,1,0,0,4658
17580,-1,5,12,4661
17595,1,0,8,4665
17610,1,0,8,4669
17625,-1,-2,10,4673
17640,1,-3,-10,4677
17655,1,11,-8,4681
17670,1,-6,-4,4685
17685,1,3,11,4689
17700,-1,-8,-10,4692
17715,1,0,12,4696
17730,-1,3,9,4700
17745,1,10,0,4704
17760,-1,-7,11,4708
17775,1,-4,-7,4712
17790,1,-7,3,4716
17805,-1,-11,11,4719
17820,-1,-4,-1,4723
17835,-1,6,-1,4727
17850,-1,9,-3,4731
17865,1,10,12,4735
17880,1,-8,-11,4739
17895,-1,-4,-12,4743
17910,-1,-2,-5,4747
17925,-1,5,2,4750
17940,-1,-3,-5,4754
17955,-1,-10,-8,4758
17970,1,-5,-7,4762
17985,1,-12,11,4766
18000,-1,9,-2,4770
18015,-1,-5,4,4774
18030,1,0,2,4778
18045,-1,8,11,4781
18060,1,3,11,4785
18075,1,8,-5,4789
18090,-1,-10,11,4793
18105,-1,-4,-11,4797
18120,-1,1,-7,4801
18135,1,-3,-2,4805
18150,1,12,-6,4808
18165,-1,-4,12,4812
18180,1,-10,-10,4816
18195,1,-9,-8,4820
18210,-1,-3,12,4824
18225,1,-4,2,4828
18240,-1,6,0,4832
18255,1,-5,-12,4836
18270,-1,11,5,4839
18285,-1,7,6,4843
18300,-1,-4,-3,4847
18315,1,-7,6,4851
18330,1,12,5,4855
18345,-1,4,4,4859
18360,1,7,-3,4863
18375,1,-6,12,4866
18390,1,-3,5,4870
18405,1,11,8,4874
18420,-1,-5,1,4878
18435,-1,10,-3,4882
18450,1,-10,-2,4886
18465,-1,3,0,4890
18480,1,-11,5,4894
18495,1,12,0,4897
18510,-1,7,-3,4901
18525,-1,-10,-5,4905
18540,1,1,1,4909
18555,-1,5,0,4913
18570,1,3,-4,4917
18585,1,12,8,4921
18600,-1,-5,-5,4924
18615,-1,11,-10,4928
18630,-1,-1,-12,4932
18645,1,12,-12,4936
18660,-1,-8,-11,4940
18675,1,-7,10,4944
18690,1,12,4,4948
18705,-1,-3,-7,4952
18720,1,6,5,4955
18735,-1,-2,-7,4959
18750,-1,5,-10,4963
18765,-1,-2,10,4967
18780,1,-8,4,4971
18795,1,-10,-8,4975
18810,-1,-10,-9,4979
18825,-1,9,-7,4982
18840,-1,-6,7,4986
18855,-1,-8,7,4990
18870,1,8,-9,4994
18885,1,1,11,4998
18900,-1,-4,-4,5002
18915,-1,-12,3,5006
18930,-1,12,12,5010
18945,1,1,-10,5013
18960,1,-4,-10,5017
18975,1,7,-5,5021
18990,-1,-3,-2,5025
19005,-1,-6,8,5029
19020,-1,4,-12,5033
19035,1,11,4,5037
19050,1,-10,-12,5041
19065,-1,-4,2,5044
19080,1,5,-3,5048
19095,-1,-5,-9,5052
19110,-1,3,2,5056
19125,1,-5,-5,5060
19140,-1,-7,-7,5064
19155,1,-4,-4,5068
19170,-1,6,-1,5071
19185,1,-5,-7,5075
19200,1,3,8,5079
19215,-1,1,-7,5083
19230,-1,-4,-8,5087
19245,-1,-12,3,5091
19260,-1,8,-10,5095
19275,-1,1,-12,5099
19290,-1,-10,-1,5102
19305,-1,7,-9,5106
19320,-1,-3,8,5110
19335,-1,5,1,5114
19350,-1,9,3,5118
19365,1,-8,7,5122
19380,1,5,-6,5126
19395,-1,-2,2,5129
19410,-1,-3,6,5133
19425,-1,-1,-9,5137
19440,-1,4,6,5141
19455,-1,-3,-5,5145
19470,1,-2,2,5149
19485,-1,-11,-4,5153
19500,1,-3,-11,5157
19515,1,4,-9,5160
19530,1,8,1,5164
19545,1,-8,-4,5168
19560,-1,7,6,5172
19575,1,-4,3,5176
19590,1,9,10,5180
19605,-1,10,-6,5184
19620,-1,-8,10,5187
19635,1,10,8,5191
19650,-1,-12,3,5195
19665,-1,11,-2,5199
19680,-1,3,-10,5203
19695,-1,-10,12,5207
19710,-1,7,10,5211
19725,1,3,-5,5215
19740,-1,-1,4,5218
19755,1,5,-2,5222
19770,-1,1,4,5226
19785,-1,6,-5,5230
19800,1,3,12,5234
19815,-1,-11,-11,5238
19830,1,-6,5,5242
19845,-1,12,-8,5245
19860,1,1,-1,5249
19875,1,-7,-10,5253
19890,1,9,8,5257
19905,1,-8,2,5261
19920,1,12,5,5265
19935,-1,7,5,5269
19950,1,0,-10,5273
19965,-1,-3,1,5276
19980,1,-8,-1,5280
19995,-1,10,10,5284
20010,-1,7,4,5288
20025,-1,1,0,5292
20040,-1,1,10,5296
20055,-1,12,2,5300
20070,-1,4,8,5303
20085,-1,-10,-10,5307
20100,-1,6,11,5311
20115,1,4,-4,5315
20130,-1,2,2,5319
20145,1,10,4,5323
20160,1,0,-3,5327
20175,-1,-10,12,5331
20190,1,-6,-12,5334
20205,-1,-11,6,5338
20220,1,11,1,5342
20235,-1,2,-9,5346
20250,1,4,7,5350
20265,-1,-8,11,5354
20280,-1,6,3,5358
20295,1,-11,0,5362
20310,1,4,5,5365
20325,-1,-1,-12,5369
20340,1,7,11,5373
20355,-1,-1,-3,5377
20370,-1,10,1,5381
20385,1,7,4,5385
20400,-1,4,-7,5389
20415,-1,-2,-10,5392
20430,-1,1,8,5396
20445,1,6,8,5400
20460,1,10,5,5404
20475,-1,9,3,5408
20490,-1,-5,1,5412
20505,1,10,2,5416
20520,1,9,-11,5420
20535,1,5,-9,5423
20550,-1,-2,-8,5427
20565,1,-12,6,5431
20580,-1,5,9,5435
20595,-1,-5,-2,5439
20610,1,-2,-3,5443
20625,1,-1,12,5447
20640,-1,-11,9,5450
20655,-1,3,-11,5454
20670,1,-11,-8,5458
20685,1,11,8,5462
20700,1,-10,2,5466
20715,1,-10,0,5470
20730,-1,-1,4,5474
20745,-1,-4,3,5478
20760,-1,-2,5,5481
20775,-1,6,-2,5485
20790,1,-11,-1,5489
20805,-1,-2,-5,5493
20820,1,-7,11,5497
20835,1,8,0,5501
20850,-1,11,7,5505
20865,1,-5,7,5508
20880,-1,8,11,5512
20895,-1,5,-11,5516
20910,-1,11,-3,5520
20925,1,-4,-8,5524
20940,1,3,-11,5528
20955,1,-11,10,5532
20970,-1,3,6,5536
20985,-1,3,2,5539
21000,1,-10,-5,5543
21015,1,0,8,5547
21030,-1,-1,-2,5551
21045,1,-9,-1,5555
21060,-1,-11,3,5559
21075,1,11,-1,5563
21090,1,-7,9,5566
21105,-1,-11,-2,5570
21120,-1,1,-1,5574
21135,-1,5,3,5578
21150,1,-1,11,5582
21165,-1,9,1,5586
21180,1,-1,-6,5590
21195,1,7,1,5594
21210,1,5,1,5597
21225,-1,-5,-4,5601
21240,-1,6,1,5605
21255,-1,-11,0,5609
21270,-1,-7,10,5613
21285,-1,-8,-4,5617
21300,1,-7,-6,5621
21315,1,0,-7,5624
21330,1,3,-2,5628
21345,1,8,10,5632
21360,-1,12,3,5636
21375,1,1,12,5640
21390,1,-8,3,5644
21405,-1,-3,-5,5648
21420,1,7,-2,5652
21435,-1,-6,-3,5655
21450,-1,7,-1,5659
21465,-1,-3,-6,5663
21480,1,10,-7,5667
21495,1,5,12,5671
21510,1,2,3,5675
21525,-1,12,-5,5679
21540,1,12,8,5683
21555,-1,10,-10,5686
21570,-1,-11,-8,5690
21585,-1,3,0,5694
21600,1,-5,12,5698
21615,1,-11,-4,5702
21630,1,4,3,5706
21645,-1,-1,-12,5710
21660,1,-9,-11,5713
21675,-1,5,12,5717
21690,1,4,-2,5721
21705,-1,-10,-11,5725
21720,-1,-3,-9,5729
21735,1,-5,-8,5733
21750,1,-7,-2,5737
21765,-1,-6,-2,5741
21780,1,12,-9,5744
21795,1,-5,-4,5748
21810,-1,-2,-8,5752
21825,-1,-11,-5,5756
21840,1,-10,12,5760
21855,-1,2,-1,5764
21870,-1,12,12,5768
21885,1,8,-1,5771
21900,-1,2,10,5775
21915,-1,8,-11,5779
21930,1,0,-1,5783
21945,1,2,2,5787
21960,1,10,2,5791
21975,-1,0,-8,5795
21990,-1,5,-3,5799
22005,-1,12,2,5802
22020,1,2,2,5806
22035,-1,3,-6,5810
22050,1,-9,5,5814
22065,-1,0,-5,5818
22080,-1,-9,-5,5822
22095,1,-12,-4,5826
22110,-1,-10,-9,5829
22125,1,-10,12,5833
22140,1,4,-1,5837
22155,1,1,-2,5841
22170,1,10,11,5845
22185,1,6,9,5849
22200,1,8,12,5853
22215,1,10,-5,5857
22230,1,-12,9,5860
22245,-1,9,10,5864
22260,1,-1,-12,5868
22275,1,-3,5,5872
22290,-1,3,-11,5876
22305,1,-4,-4,5880
22320,1,4,9,5884
22335,-1,-3,3,5887
22350,1,6,-7,5891
22365,-1,3,0,5895
22380,1,-4,-8,5899
22395,1,-11,-10,5903
22410,1,-7,4,5907
22425,1,-5,-3,5911
22440,1,-10,-6,5915
22455,-1,12,-6,5918
22470,-1,9,4,5922
22485,1,9,-12,5926
22500,-1,-4,-12,5930
22515,-1,0,-2,5934
22530,1,-6,-5,5938
22545,1,-9,6,5942
22560,1,7,0,5945
22575,-1,-3,-5,5949
22590,1,10,-1,5953
22605,1,-10,-2,5957
22620,1,-8,-11,5961
22635,-1,-12,-1,5965
22650,1,2,6,5969
22665,1,0,-6,5973
22680,-1,-8,12,5976
22695,1,-2,3,5980
22710,-1,-9,-3,5984
22725,1,1,-4,5988
22740,-1,2,-1,5992
22755,-1,-9,-12,5996
22770,-1,-9,8,6000
22785,-1,-9,7,6004
22800,-1,11,3,6007
22815,-1,-8,-11,6011
22830,-1,4,-11,6015
22845,1,-7,10,6019
22860,-1,-2,-2,6023
22875,1,-1,-10,6027
22890,-1,-3,-12,6031
22905,1,-2,-1,6034
22920,-1,1,-12,6038
22935,1,-9,9,6042
22950,-1,11,0,6046
22965,-1,-11,-9,6050
22980,1,-3,-7,6054
22995,-1,-9,-6,6058
23010,1,3,-9,6062
23025,-1,2,12,6065
23040,-1,-9,-3,6069
23055,1,-2,1,6073
23070,1,1,-11,6077
23085,1,6,1,6081
23100,1,6,2,6085
23115,-1,-6,-8,6089
23130,-1,-6,9,6092
23145,-1,-5,-1,6096
23160,-1,-8,-10,6100
23175,1,-8,-7,6104
23190,-1,-3,9,6108
23205,-1,2,8,6112
23220,1,-9,-5,6116
23235,-1,-1,10,6120
23250,1,-11,5,6123
23265,-1,9,-1,6127
23280,-1,5,12,6131
23295,-1,5,4,6135
23310,-1,12,12,6139
23325,1,0,2,6143
23340,-1,1,11,6147
23355,-1,-9,-10,6150
23370,-1,7,-6,6154
23385,-1,-6,-1,6158
23400,1,6,11,6162
23415,1,-12,9,6166
23430,-1,8,-10,6170
23445,1,1,-12,6174
23460,1,4,8,6178
23475,-1,-2,0,6181
23490,-1,-3,-11,6185
23505,-1,-4,11,6189
23520,-1,-12,-2,6193
23535,-1,9,-10,6197
23550,1,-1,-5,6201
23565,-1,7,9,6205
23580,1,4,9,6208
23595,1,-10,-10,6212
23610,1,-12,-1,6216
23625,1,9,-4,6220
23640,1,5,-11,6224
23655,-1,-3,8,6228
23670,1,3,-6,6232
23685,1,8,-4,6236
23700,1,-6,-4,6239
23715,1,3,6,6243
23730,-1,-9,-10,6247
23745,-1,-1,-10,6251
23760,-1,9,5,6255
23775,1,-5,-6,6259
23790,1,11,-8,6263
23805,-1,-7,-11,6266
23820,-1,-3,3,6270
23835,1,4,4,6274
23850,1,8,11,6278
23865,-1,-9,-6,6282
23880,-1,7,-6,6286
23895,-1,-7,-5,6290
23910,-1,9,-4,6294
23925,-1,12,-3,6297
23940,-1,7,-4,6301
23955,-1,7,-4,6305
23970,-1,-4,12,6309
23985,1,-1,4,6313
24000,1,12,-5,6317
24015,-1,-12,-11,6321
24030,-1,-3,1,6325
24045,-1,6,3,6328
24060,1,-7,7,6332
24075,1,-5,7,6336
24090,1,4,-10,6340
24105,-1,-2,2,6344
24120,1,-3,9,6348
24135,1,0,11,6352
24150,-1,4,2,6355
24165,1,-10,-6,6359
24180,-1,-6,-5,6363
24195,1,-11,-7,6367
24210,-1,3,-12,6371
24225,1,12,3,6375
24240,-1,5,-9,6379
24255,1,7,-11,6383
24270,-1,-10,3,6386
24285,1,0,-2,6390
24300,1,10,-11,6394
24315,-1,-11,7,6398
24330,-1,-6,-11,6402
24345,1,-9,0,6406
24360,-1,9,-7,6410
24375,-1,0,9,6413
24390,1,-12,10,6417
24405,-1,7,-5,6421
24420,-1,1,6,6425
24435,1,5,-11,6429
24450,1,4,12,6433
24465,-1,8,12,6437
24480,-1,-8,11,6441
24495,1,6,1,6444
24510,1,-5,-3,6448
24525,1,9,5,6452
24540,1,-1,-8,6456
24555,1,-9,-6,6460
24570,1,8,11,6464
24585,1,-10,7,6468
24600,-1,10,-7,6471
24615,1,12,-6,6475
24630,-1,-11,5,6479
24645,1,-7,-10,6483
24660,1,-8,10,6487
24675,-1,-10,-9,6491
24690,1,0,5,6495
24705,1,-7,3,6499
24720,1,8,-1,6502
24735,-1,11,4,6506
24750,-1,11,-8,6510
24765,1,-2,-8,6514
24780,1,5,0,6518
24795,1,10,7,6522
24810,1,10,-1,6526
24825,1,12,-11,6529
24840,-1,4,-5,6533
24855,-1,0,-2,6537
24870,1,-1,8,6541
24885,1,-12,11,6545
24900,-1,1,10,6549
24915,-1,-5,-12,6553
24930,1,-4,11,6557
24945,1,0,-12,6560
24960,-1,-7,-5,6564
24975,-1,9,-7,6568
24990,-1,11,-7,6572
25005,1,-4,-7,6576
25020,1,11,5,6580
25035,-1,-3,-5,6584
25050,1,-12,0,6587
25065,1,3,-11,6591
25080,-1,-8,7,6595
25095,1,8,-4,6599
25110,1,-3,4,6603
25125,-1,-11,-5,6607
25140,1,6,0,6611
25155,-1,-3,-5,6615
25170,1,3,-2,6618
25185,-1,-9,-6,6622
25200,-1,12,4,6626
25215,1,10,-10,6630
25230,1,-7,-12,6634
25245,1,-11,-2,6638
25260,-1,12,12,6642
25275,1,-9,1,6646
25290,1,-2,-3,6649
25305,1,-4,-10,6653
25320,1,12,-9,6657
25335,1,4,8,6661
25350,1,4,-2,6665
25365,1,-11,-12,6669
25380,-1,-9,3,6673
25395,-1,7,-11,6676
25410,1,-8,-5,6680
25425,-1,0,-8,6684
25440,1,6,-9,6688
25455,-1,-9,-3,6692
25470,1,-5,-5,6696
25485,-1,10,10,6700
25500,1,11,3,6704
25515,1,7,-9,6707
25530,-1,-6,7,6711
25545,-1,12,-2,6715
25560,1,1,0,6719
25575,1,-12,-12,6723
25590,1,11,-9,6727
25605,1,10,-11,6731
25620,1,-12,-10,6734
25635,1,-5,0,6738
25650,1,1,11,6742
25665,1,-4,-6,6746
25680,-1,-1,-1,6750
25695,1,-4,3,6754
25710,-1,-4,6,6758
25725,-1,4,6,6762
25740,-1,-11,12,6765
25755,-1,-5,-11,6769
25770,-1,-5,-11,6773
25785,1,8,12,6777
25800,-1,-7,-9,6781
25815,-1,-4,0,6785
25830,-1,2,12,6789
25845,1,6,-4,6792
25860,-1,10,12,6796
25875,-1,-1,-7,6800
25890,1,-8,-3,6804
25905,-1,7,0,6808
25920,-1,-3,7,6812
25935,-1,4,-2,6816
25950,1,1,-7,6820
25965,-1,-7,2,6823
25980,-1,8,2,6827
25995,-1,-8,-9,6831
26010,1,-9,-4,6835
26025,1,-5,-7,6839
26040,-1,0,2,6843
26055,-1,10,10,6847
26070,-1,-9,-10,6850
26085,1,3,2,6854
26100,-1,-5,2,6858
26115,1,-6,-3,6862
26130,-1,-7,-8,6866
26145,-1,2,7,6870
26160,-1,-10,4,6874
26175,-1,-2,-8,6878
26190,1,7,-9,6881
26205,1,-12,-4,6885
26220,1,11,-9,6889
26235,1,-12,2,6893
26250,-1,11,-3,6897
26265,-1,1,3,6901
26280,1,-1,6,6905
26295,-1,-8,7,6908
26310,1,-6,2,6912
26325,1,9,11,6916
26340,1,8,0,6920
26355,1,-5,4,6924
26370,-1,-5,-4,6928
26385,-1,-12,10,6932
26400,-1,-6,-3,6936
26415,1,-10,12,6939
26430,1,8,0,6943
26445,1,4,7,6947
26460,-1,-9,-3,6951
26475,-1,-12,-11,6955
26490,1,11,-10,6959
26505,-1,2,-10,6963
26520,-1,0,3,6967
26535,-1,0,-5,6970
26550,-1,1,8,6974
26565,-1,6,11,6978
26580,-1,-12,-11,6982
26595,-1,9,-12,6986
26610,1,-9,-8,6990
26625,1,-12,7,6994
26640,1,-1,4,6997
26655,1,4,5,7001
26670,-1,-8,5,7005
26685,1,-11,9,7009
26700,1,1,10,7013
26715,1,4,-3,7017
26730,-1,10,0,7021
26745,-1,11,9,7025
26760,1,-12,-3,7028
26775,1,1,9,7032
26790,-1,5,9,7036
26805,-1,8,-1,7040
26820,1,-3,8,7044
26835,1,-7,-7,7048
26850,-1,-7,-11,7052
26865,1,-7,6,7055
26880,1,11,-4,7059
26895,-1,-5,4,7063
26910,1,1,9,7067
26925,1,-7,3,7071
26940,-1,-1,3,7075
26955,1,-7,-9,7079
26970,1,3,-9,7083
26985,-1,7,3,7086
27000,1,6,-5,7090
27015,1,9,11,7094
27030,1,-9,-12,7098
27045,-1,10,8,7102
27060,1,1,-9,7106
27075,1,6,5,7110
27090,-1,8,-8,7113
27105,1,3,0,7117
27120,-1,-8,0,7121
27135,-1,-1,-8,7125
27150,1,4,-5,7129
27165,1,10,2,7133
27180,1,-3,10,7137
27195,1,-7,1,7141
27210,-1,-6,5,7144
27225,1,-8,11,7148
27240,-1,3,6,7152
27255,-1,-12,-6,7156
27270,1,-6,4,7160
27285,1,-1,-10,7164
27300,1,2,-12,7168
27315,1,-12,-12,7171
27330,-1,12,-12,7175
27345,-1,12,-12,7179
27360,1,5,4,7183
27375,-1,-7,-11,7187
27390,1,6,-2,7191
27405,1,-5,-6,7195
27420,1,12,-4,7199
27435,1,8,7,7202
27450,-1,8,9,7206
27465,1,7,-12,7210
27480,-1,-6,0,7214
27495,1,-12,4,7218
27510,-1,8,-4,7222
27525,1,11,-1,7226
27540,1,-9,8,7229
27555,1,0,4,7233
27570,1,-6,9,7237
27585,-1,-1,3,7241
27600,1,-2,6,7245
27615,-1,-2,5,7249
27630,1,11,-10,7253
27645,1,2,-5,7257
27660,-1,-3,-10,7260
27675,-1,3,9,7264
27690,-1,-10,11,7268
27705,1,-7,4,7272
27720,1,-7,-6,7276
27735,-1,0,-7,7280
27750,-1,12,8,7284
27765,1,-1,0,7288
27780,1,-6,-3,7291
27795,1,3,5,7295
27810,1,2,-10,7299
27825,-1,0,-6,7303
27840,-1,2,2,7307
27855,-1,12,2,7311
27870,-1,-2,12,7315
27885,1,-9,-12,7318
27900,1,-1,2,7322
27915,-1,8,-12,7326
27930,-1,-8,2,7330
27945,1,3,4,7334
27960,1,0,1,7338
27975,-1,-6,5,7342
27990,1,0,9,7346
28005,1,-4,5,7349
28020,-1,-8,-4,7353
28035,1,-4,-7,7357
28050,1,-12,7,7361
28065,-1,11,-8,7365
28080,1,10,12,7369
28095,-1,5,11,7373
28110,-1,-7,-1,7376
28125,-1,5,-1,7380
28140,-1,-1,-4,7384
28155,1,-12,0,7388
28170,-1,12,-12,7392
28185,1,-9,-11,7396
28200,-1,2,6,7400
28215,-1,10,0,7404
28230,-1,1,10,7407
28245,1,2,8,7411
28260,-1,-12,7,7415
28275,-1,-3,6,7419
28290,-1,8,-5,7423
28305,-1,-11,6,7427
28320,-1,3,6,7431
28335,-1,11,5,7434
28350,1,2,5,7438
28365,-1,7,-1,7442
28380,-1,-8,-12,7446
28395,-1,7,9,7450
28410,1,1,-5,7454
28425,1,-1,6,7458
28440,-1,-3,-7,7462
28455,-1,-9,-5,7465
28470,-1,8,-8,7469
28485,1,-1,-5,7473
28500,1,3,10,7477
28515,1,6,5,7481
28530,1,-12,11,7485
28545,1,-12,3,7489
28560,-1,4,0,7492
28575,1,9,4,7496
28590,1,3,-11,7500
28605,1,11,-9,7504
28620,-1,-6,-9,7508
28635,1,-1,10,7512
28650,1,-12,-8,7516
28665,1,12,7,7520
28680,1,10,10,7523
28695,-1,1,-11,7527
28710,1,0,10,7531
28725,1,4,12,7535
28740,-1,8,9,7539
28755,-1,3,-3,7543
28770,1,9,-4,7547
28785,-1,2,1,7550
28800,-1,7,11,7554
28815,-1,3,4,7558
28830,-1,10,-9,7562
28845,-1,8,12,7566
28860,1,-5,-1,7570
28875,1,4,-10,7574
28890,-1,9,5,7578
28905,-1,-8,2,7581
28920,-1,-7,11,7585
28935,-1,-7,12,7589
28950,1,1,0,7593
28965,1,5,-11,7597
28980,-1,5,12,7601
28995,-1,9,5,7605
29010,1,-4,8,7609
29025,-1,-2,-8,7612
29040,-1,2,-6,7616
29055,1,2,-11,7620
29070,1,4,-11,7624
29085,-1,-1,-11,7628
29100,1,-5,-2,7632
29115,-1,6,-3,7636
29130,-1,-4,-5,7639
29145,-1,0,-4,7643
29160,1,9,-3,7647
29175,-1,-2,-10,7651
29190,-1,4,10,7655
29205,-1,-1,8,7659
29220,1,1,-2,7663
29235,1,12,0,7667
29250,1,12,-5,7670
29265,1,4,9,7674
29280,1,-11,-1,7678
29295,-1,9,9,7682
29310,-1,12,6,7686
29325,-1,4,-3,7690
29340,1,-12,-6,7694
29355,-1,-6,9,7697
29370,1,-10,7,7701
29385,1,-1,-5,7705
29400,-1,3,-7,7709
29415,1,-7,7,7713
29430,-1,-10,7,7717
29445,1,-8,1,7721
29460,1,-2,9,7725
29475,1,5,-8,7728
29490,-1,2,9,7732
29505,-1,2,-2,7736
29520,-1,1,11,7740
29535,1,1,1,7744
29550,-1,-1,-5,7748
29565,1,-2,3,7752
29580,1,7,11,7755
29595,1,4,8,7759
29610,1,-3,2,7763
29625,-1,8,9,7767
29640,1,-2,5,7771
29655,1,2,-7,7775
29670,-1,10,5,7779
29685,-1,-12,-12,7783
29700,-1,-3,6,7786
29715,-1,-6,0,7790
29730,1,-5,-12,7794
29745,1,-6,-8,7798
29760,-1,0,7,7802
29775,1,-10,4,7806
29790,-1,4,1,7810
29805,1,0,-12,7813
29820,1,-3,6,7817
29835,-1,-7,-7,7821
29850,-1,-12,-3,7825
29865,-1,-2,9,7829
29880,1,-7,-12,7833
29895,-1,4,0,7837
29910,-1,-4,7,7841
29925,-1,6,-5,7844
29940,1,-8,2,7848
29955,-1,-1,12,7852
29970,-1,6,-9,7856
29985,-1,12,3,7860
30000,-1,0,2,7864
30015,1,-1,8,7868
30030,-1,1,8,7871
30045,1,11,11,7875
30060,1,-1,-4,7879
30075,-1,-10,-4,7883
30090,-1,10,11,7887
30105,-1,6,5,7891
30120,1,11,-4,7895
30135,1,-8,4,7899
30150,1,-2,5,7902
30165,1,-8,9,7906
30180,1,4,-5,7910
30195,1,-7,5,7914
30210,-1,0,-1,7918
30225,-1,-2,8,7922
30240,1,-6,7,7926
30255,1,0,8,7930
30270,1,-3,-3,7933
30285,1,-12,9,7937
30300,-1,2,6,7941
30315,-1,-3,-10,7945
30330,-1,4,-9,7949
30345,1,-12,4,7953
30360,1,-11,5,7957
30375,-1,3,5,7960
30390,1,-7,0,7964
30405,-1,3,12,7968
30420,1,-2,-11,7972
30435,-1,-2,-11,7976
30450,-1,2,-6,7980
30465,-1,-12,4,7984
30480,-1,11,-10,7988
30495,-1,0,-5,7991
30510,1,2,-2,7995
30525,-1,-2,-12,7999
30540,-1,-6,10,8003
30555,1,12,-10,8007
30570,1,-6,5,8011
30585,-1,-10,0,8015
30600,1,-5,-11,8018
30615,-1,10,9,8022
30630,-1,-11,-7,8026
30645,1,1,-11,8030
30660,-1,-12,-12,8034
30675,-1,-6,11,8038
30690,-1,-3,-4,8042
30705,1,-8,-6,8046
30720,1,-4,7,8049
30735,-1,-6,-4,8053
30750,1,-10,-2,8057
30765,1,-2,-9,8061
30780,-1,-6,4,8065
30795,-1,5,-9,8069
30810,-1,-11,-12,8073
30825,-1,9,-1,8076
30840,1,-9,-6,8080
30855,-1,-3,1,8084
30870,-1,2,1,8088
30885,-1,5,10,8092
30900,-1,-5,10,8096
30915,1,10,-6,8100
30930,-1,8,-9,8104
30945,-1,-12,-12,8107
30960,-1,-2,4,8111
30975,1,-6,2,8115
30990,-1,12,-8,8119
31005,-1,-1,1,8123
31020,1,11,-7,8127
31035,-1,7,3,8131
31050,-1,5,-6,8134
31065,-1,11,-5,8138
31080,1,-11,0,8142
31095,1,-1,-12,8146
31110,-1,-12,0,8150
31125,1,-6,-7,8154
31140,-1,4,-6,8158
31155,-1,3,4,8162
31170,1,9,10,8165
31185,1,5,4,8169
31200,1,9,3,8173
31215,1,12,-12,8177
31230,-1,11,-12,8181
31245,-1,5,9,8185
31260,1,-10,-10,8189
31275,1,5,-6,8193
31290,1,0,5,8196
31305,1,2,-10,8200
31320,1,1,-8,8204
31335,1,10,12,8208
31350,-1,-12,-7,8212
31365,-1,9,-8,8216
31380,1,0,11,8220
31395,-1,10,8,8223
31410,-1,9,-3,8227
